;SeasonFrom;SeasonTo;Matchday;Day;Date;Time;Home;Guest;Score90Home;Score90Guest;TabelleHome;TabelleGuest;OddsHome;OddsDraw;OddsGuest
15229;2012;2013;33;Saturday;11.05.2013;15:30;Bayern;Augsburg;3;0;1;16;116;746;1583
15230;2012;2013;33;Saturday;11.05.2013;15:30;Schalke;Stuttgart;1;2;4;12;138;487;795
15231;2012;2013;33;Saturday;11.05.2013;15:30;Leverkusen;Hannover;3;1;3;9;128;584;962
15232;2012;2013;33;Saturday;11.05.2013;15:30;Wolfsburg;Dortmund;3;3;11;2;474;394;169
15233;2012;2013;33;Saturday;11.05.2013;15:30;Bremen;Frankfurt;1;1;14;5;203;359;356
15234;2012;2013;33;Saturday;11.05.2013;15:30;Hoffenheim;HSV;1;4;17;7;193;372;371
15235;2012;2013;33;Saturday;11.05.2013;15:30;Mainz;Gladbach;2;4;10;8;222;338;325
15236;2012;2013;33;Saturday;11.05.2013;15:30;Fuerth;Freiburg;1;2;18;6;403;353;191
15237;2012;2013;33;Saturday;11.05.2013;15:30;Duesseldorf;Nuernberg;1;2;15;13;181;358;447
15238;2012;2013;34;Saturday;18.05.2013;15:30;Dortmund;Hoffenheim;1;2;2;17;138;529;690
15239;2012;2013;34;Saturday;18.05.2013;15:30;Gladbach;Bayern;3;4;8;1;819;489;137
15240;2012;2013;34;Saturday;18.05.2013;15:30;Stuttgart;Mainz;2;2;11;12;187;374;394
15241;2012;2013;34;Saturday;18.05.2013;15:30;Hannover;Duesseldorf;3;0;9;15;236;362;281
15242;2012;2013;34;Saturday;18.05.2013;15:30;Nuernberg;Bremen;3;2;13;14;231;358;291
15243;2012;2013;34;Saturday;18.05.2013;15:30;Freiburg;Schalke;1;2;5;4;281;355;240
15244;2012;2013;34;Saturday;18.05.2013;15:30;Augsburg;Fuerth;3;1;16;18;143;458;731
15245;2012;2013;34;Saturday;18.05.2013;15:30;HSV;Leverkusen;0;1;7;3;280;379;231
15246;2012;2013;34;Saturday;18.05.2013;15:30;Frankfurt;Wolfsburg;2;2;6;10;193;368;373
15247;2013;2014;1;Friday;09.08.2013;20:30;Bayern;Gladbach;3;1;1;1;114;851;1807
15248;2013;2014;1;Saturday;10.08.2013;15:30;Hoffenheim;Nuernberg;2;2;1;1;208;334;362
15249;2013;2014;1;Saturday;10.08.2013;15:30;Leverkusen;Freiburg;3;1;1;1;147;432;713
15250;2013;2014;1;Saturday;10.08.2013;15:30;Hannover;Wolfsburg;2;0;1;1;316;335;229
15251;2013;2014;1;Saturday;10.08.2013;15:30;Augsburg;Dortmund;0;4;1;1;618;408;155
15252;2013;2014;1;Saturday;10.08.2013;15:30;Hertha;Frankfurt;6;1;1;1;244;331;292
15253;2013;2014;1;Saturday;10.08.2013;18:30;Braunschweig;Bremen;0;1;1;1;289;335;245
15254;2013;2014;1;Sunday;11.08.2013;15:30;Mainz;Stuttgart;3;2;1;1;214;337;347
15255;2013;2014;1;Sunday;11.08.2013;17:30;Schalke;HSV;3;3;1;1;143;466;738
15256;2013;2014;2;Saturday;17.08.2013;15:30;Stuttgart;Leverkusen;0;1;12;3;354;346;207
15257;2013;2014;2;Saturday;17.08.2013;15:30;Wolfsburg;Schalke;4;0;16;8;253;342;273
15258;2013;2014;2;Saturday;17.08.2013;15:30;Bremen;Augsburg;1;0;7;17;206;340;366
15259;2013;2014;2;Saturday;17.08.2013;15:30;Freiburg;Mainz;1;2;14;6;237;333;301
15260;2013;2014;2;Saturday;17.08.2013;15:30;HSV;Hoffenheim;1;5;8;10;221;340;326
15261;2013;2014;2;Saturday;17.08.2013;15:30;Frankfurt;Bayern;0;1;18;3;1203;609;125
15262;2013;2014;2;Saturday;17.08.2013;18:30;Gladbach;Hannover;3;0;14;5;178;365;461
15263;2013;2014;2;Sunday;18.08.2013;15:30;Nuernberg;Hertha;2;2;10;1;265;337;263
15264;2013;2014;2;Sunday;18.08.2013;17:30;Dortmund;Braunschweig;2;1;2;13;113;812;1983
15265;2013;2014;3;Friday;23.08.2013;20:30;Dortmund;Bremen;1;0;1;5;123;627;1193
15266;2013;2014;3;Saturday;24.08.2013;15:30;Bayern;Nuernberg;2;0;2;11;109;1100;2530
15267;2013;2014;3;Saturday;24.08.2013;15:30;Leverkusen;Gladbach;4;2;2;9;170;381;496
15268;2013;2014;3;Saturday;24.08.2013;15:30;Hannover;Schalke;2;1;10;13;270;344;254
15269;2013;2014;3;Saturday;24.08.2013;15:30;Hoffenheim;Freiburg;3;3;7;16;184;361;429
15270;2013;2014;3;Saturday;24.08.2013;15:30;Mainz;Wolfsburg;2;0;4;8;263;341;263
15271;2013;2014;3;Saturday;24.08.2013;18:30;Hertha;HSV;1;0;6;12;183;373;422
15272;2013;2014;3;Sunday;25.08.2013;15:30;Braunschweig;Frankfurt;0;2;15;18;306;336;233
15273;2013;2014;3;Sunday;25.08.2013;17:30;Augsburg;Stuttgart;2;1;17;14;224;343;318
15274;2013;2014;4;Tuesday;27.08.2013;18:30;Freiburg;Bayern;1;1;14;3;1148;595;126
15275;2013;2014;4;Saturday;31.08.2013;15:30;Gladbach;Bremen;4;1;10;6;173;373;480
15276;2013;2014;4;Saturday;31.08.2013;15:30;Hannover;Mainz;4;1;7;4;275;332;258
15277;2013;2014;4;Saturday;31.08.2013;15:30;Wolfsburg;Hertha;2;0;9;5;182;370;425
15278;2013;2014;4;Saturday;31.08.2013;15:30;Nuernberg;Augsburg;0;1;13;12;280;328;255
15279;2013;2014;4;Saturday;31.08.2013;15:30;HSV;Braunschweig;4;0;15;18;170;374;500
15280;2013;2014;4;Saturday;31.08.2013;18:30;Schalke;Leverkusen;2;0;15;2;334;355;212
15281;2013;2014;4;Sunday;01.09.2013;15:30;Stuttgart;Hoffenheim;6;2;17;8;243;343;285
15282;2013;2014;4;Sunday;01.09.2013;17:30;Frankfurt;Dortmund;1;2;11;1;677;463;145
15283;2013;2014;5;Friday;13.09.2013;20:30;Hertha;Stuttgart;0;1;6;14;229;351;304
15284;2013;2014;5;Saturday;14.09.2013;15:30;Bayern;Hannover;2;0;2;3;110;990;2189
15285;2013;2014;5;Saturday;14.09.2013;15:30;Leverkusen;Wolfsburg;3;1;3;8;180;379;427
15286;2013;2014;5;Saturday;14.09.2013;15:30;Bremen;Frankfurt;0;3;9;15;254;339;274
15287;2013;2014;5;Saturday;14.09.2013;15:30;Mainz;Schalke;0;1;5;13;271;342;254
15288;2013;2014;5;Saturday;14.09.2013;15:30;Augsburg;Freiburg;2;1;10;16;198;342;389
15289;2013;2014;5;Saturday;14.09.2013;18:30;Dortmund;HSV;6;2;1;12;122;671;1186
15290;2013;2014;5;Sunday;15.09.2013;15:30;Hoffenheim;Gladbach;2;1;11;7;266;342;260
15291;2013;2014;5;Sunday;15.09.2013;17:30;Braunschweig;Nuernberg;1;1;18;17;268;327;270
15292;2013;2014;6;Friday;20.09.2013;20:30;Gladbach;Braunschweig;4;1;11;18;137;486;857
15293;2013;2014;6;Saturday;21.09.2013;15:30;Hannover;Augsburg;2;1;4;6;249;339;282
15294;2013;2014;6;Saturday;21.09.2013;15:30;Wolfsburg;Hoffenheim;2;1;12;7;172;390;470
15295;2013;2014;6;Saturday;21.09.2013;15:30;Nuernberg;Dortmund;1;1;16;1;719;471;142
15296;2013;2014;6;Saturday;21.09.2013;15:30;Mainz;Leverkusen;1;4;5;3;330;335;221
15297;2013;2014;6;Saturday;21.09.2013;15:30;HSV;Bremen;0;2;15;14;200;352;375
15298;2013;2014;6;Saturday;21.09.2013;18:30;Schalke;Bayern;0;4;9;2;646;447;148
15299;2013;2014;6;Sunday;22.09.2013;15:30;Freiburg;Hertha;1;1;17;8;259;336;270
15300;2013;2014;6;Sunday;22.09.2013;17:30;Stuttgart;Frankfurt;1;1;10;13;210;348;345
15301;2013;2014;7;Friday;27.09.2013;20:30;Augsburg;Gladbach;2;2;8;5;239;337;298
15302;2013;2014;7;Saturday;28.09.2013;15:30;Dortmund;Freiburg;5;0;1;17;119;703;1493
15303;2013;2014;7;Saturday;28.09.2013;15:30;Bayern;Wolfsburg;1;0;2;6;115;823;1723
15304;2013;2014;7;Saturday;28.09.2013;15:30;Leverkusen;Hannover;2;0;3;4;138;494;806
15305;2013;2014;7;Saturday;28.09.2013;15:30;Hoffenheim;Schalke;3;3;11;14;246;346;280
15306;2013;2014;7;Saturday;28.09.2013;15:30;Hertha;Mainz;3;1;10;7;203;349;365
15307;2013;2014;7;Saturday;28.09.2013;18:30;Frankfurt;HSV;2;2;13;16;182;375;423
15308;2013;2014;7;Sunday;29.09.2013;15:30;Bremen;Nuernberg;3;3;9;15;185;354;434
15309;2013;2014;7;Sunday;29.09.2013;17:30;Braunschweig;Stuttgart;0;4;18;12;359;357;203
15310;2013;2014;8;Friday;04.10.2013;20:30;Hannover;Hertha;1;1;4;5;224;340;320
15311;2013;2014;8;Saturday;05.10.2013;15:30;Schalke;Augsburg;4;1;14;9;181;362;443
15312;2013;2014;8;Saturday;05.10.2013;15:30;Gladbach;Dortmund;2;0;7;1;517;395;165
15313;2013;2014;8;Saturday;05.10.2013;15:30;Stuttgart;Bremen;1;1;6;8;173;387;467
15314;2013;2014;8;Saturday;05.10.2013;15:30;Wolfsburg;Braunschweig;0;2;11;18;129;556;1000
15315;2013;2014;8;Saturday;05.10.2013;15:30;Mainz;Hoffenheim;2;2;12;10;235;344;298
15316;2013;2014;8;Saturday;05.10.2013;18:30;Leverkusen;Bayern;1;1;3;2;527;411;162
15317;2013;2014;8;Sunday;06.10.2013;15:30;Nuernberg;HSV;0;5;15;16;238;350;290
15318;2013;2014;8;Sunday;06.10.2013;17:30;Freiburg;Frankfurt;1;1;17;13;316;343;227
15319;2013;2014;9;Friday;18.10.2013;20:30;Hoffenheim;Leverkusen;1;2;10;3;341;358;209
15320;2013;2014;9;Saturday;19.10.2013;15:30;Dortmund;Hannover;1;0;2;5;121;695;1256
15321;2013;2014;9;Saturday;19.10.2013;15:30;Bayern;Mainz;4;1;1;11;111;928;2207
15322;2013;2014;9;Saturday;19.10.2013;15:30;Bremen;Freiburg;0;0;9;17;202;347;372
15323;2013;2014;9;Saturday;19.10.2013;15:30;Braunschweig;Schalke;2;3;18;8;445;367;180
15324;2013;2014;9;Saturday;19.10.2013;15:30;Frankfurt;Nuernberg;1;1;13;16;156;411;583
15325;2013;2014;9;Saturday;19.10.2013;18:30;Hertha;Gladbach;1;0;6;4;235;337;303
15326;2013;2014;9;Sunday;20.10.2013;15:30;HSV;Stuttgart;3;3;15;7;228;353;303
15327;2013;2014;9;Sunday;20.10.2013;17:30;Augsburg;Wolfsburg;1;2;12;14;237;334;304
15328;2013;2014;10;Friday;25.10.2013;20:30;Stuttgart;Nuernberg;1;1;8;16;170;379;500
15329;2013;2014;10;Saturday;26.10.2013;15:30;Bayern;Hertha;3;2;1;4;110;1007;2321
15330;2013;2014;10;Saturday;26.10.2013;15:30;Schalke;Dortmund;1;3;5;2;437;394;176
15331;2013;2014;10;Saturday;26.10.2013;15:30;Leverkusen;Augsburg;2;1;3;13;160;406;560
15332;2013;2014;10;Saturday;26.10.2013;15:30;Hannover;Hoffenheim;1;4;7;11;214;359;330
15333;2013;2014;10;Saturday;26.10.2013;15:30;Mainz;Braunschweig;2;0;14;18;160;398;563
15334;2013;2014;10;Saturday;26.10.2013;18:30;Wolfsburg;Bremen;3;0;9;10;166;379;534
15335;2013;2014;10;Sunday;27.10.2013;15:30;Freiburg;HSV;0;3;17;15;276;347;250
15336;2013;2014;10;Sunday;27.10.2013;17:30;Gladbach;Frankfurt;4;1;6;12;223;349;320
15337;2013;2014;11;Friday;01.11.2013;20:30;Dortmund;Stuttgart;6;1;2;8;123;627;1219
15338;2013;2014;11;Saturday;02.11.2013;15:30;Nuernberg;Freiburg;0;3;16;17;201;344;379
15339;2013;2014;11;Saturday;02.11.2013;15:30;Hoffenheim;Bayern;1;2;9;1;1049;586;128
15340;2013;2014;11;Saturday;02.11.2013;15:30;HSV;Gladbach;0;2;12;4;232;352;297
15341;2013;2014;11;Saturday;02.11.2013;15:30;Braunschweig;Leverkusen;1;0;18;3;533;409;162
15342;2013;2014;11;Saturday;02.11.2013;15:30;Hertha;Schalke;0;2;5;7;237;341;299
15343;2013;2014;11;Saturday;02.11.2013;18:30;Frankfurt;Wolfsburg;1;2;14;6;242;341;291
15344;2013;2014;11;Sunday;03.11.2013;15:30;Augsburg;Mainz;2;1;15;11;204;337;377
15345;2013;2014;11;Sunday;03.11.2013;17:30;Bremen;Hannover;3;2;13;10;232;337;309
15346;2013;2014;12;Friday;08.11.2013;20:30;Hannover;Braunschweig;0;0;11;18;163;397;540
15347;2013;2014;12;Saturday;09.11.2013;15:30;Bayern;Augsburg;3;0;1;13;114;826;2043
15348;2013;2014;12;Saturday;09.11.2013;15:30;Schalke;Bremen;3;1;6;8;156;417;584
15349;2013;2014;12;Saturday;09.11.2013;15:30;Leverkusen;HSV;5;3;3;14;161;416;524
15350;2013;2014;12;Saturday;09.11.2013;15:30;Wolfsburg;Dortmund;2;1;5;2;515;389;166
15351;2013;2014;12;Saturday;09.11.2013;15:30;Hoffenheim;Hertha;2;3;9;7;220;342;329
15352;2013;2014;12;Saturday;09.11.2013;18:30;Gladbach;Nuernberg;3;1;4;17;160;405;554
15353;2013;2014;12;Sunday;10.11.2013;15:30;Mainz;Frankfurt;1;0;12;15;260;336;270
15354;2013;2014;12;Sunday;10.11.2013;17:30;Freiburg;Stuttgart;1;3;16;10;324;346;222
15355;2013;2014;13;Friday;22.11.2013;20:30;Stuttgart;Gladbach;0;2;8;4;226;351;309
15356;2013;2014;13;Saturday;23.11.2013;15:30;Nuernberg;Wolfsburg;1;1;18;5;334;337;220
15357;2013;2014;13;Saturday;23.11.2013;15:30;Augsburg;Hoffenheim;2;0;13;12;216;351;328
15358;2013;2014;13;Saturday;23.11.2013;15:30;Braunschweig;Freiburg;0;1;17;16;227;335;322
15359;2013;2014;13;Saturday;23.11.2013;15:30;Frankfurt;Schalke;3;3;15;6;277;347;250
15360;2013;2014;13;Saturday;23.11.2013;15:30;Hertha;Leverkusen;0;1;7;3;262;343;266
15361;2013;2014;13;Saturday;23.11.2013;18:30;Dortmund;Bayern;0;3;2;1;333;356;214
15362;2013;2014;13;Sunday;24.11.2013;15:30;HSV;Hannover;3;1;14;11;204;354;360
15363;2013;2014;13;Sunday;24.11.2013;17:30;Bremen;Mainz;2;3;10;9;256;339;274
15364;2013;2014;14;Friday;29.11.2013;20:30;Wolfsburg;HSV;1;1;5;11;182;379;425
15365;2013;2014;14;Saturday;30.11.2013;15:30;Bayern;Braunschweig;2;0;1;18;107;1284;3514
15366;2013;2014;14;Saturday;30.11.2013;15:30;Leverkusen;Nuernberg;3;0;2;17;146;462;664
15367;2013;2014;14;Saturday;30.11.2013;15:30;Hoffenheim;Bremen;4;4;14;12;173;387;468
15368;2013;2014;14;Saturday;30.11.2013;15:30;Mainz;Dortmund;1;3;7;3;527;437;158
15369;2013;2014;14;Saturday;30.11.2013;15:30;Hertha;Augsburg;0;0;8;10;200;346;381
15370;2013;2014;14;Saturday;30.11.2013;18:30;Schalke;Stuttgart;3;0;6;9;177;387;431
15371;2013;2014;14;Sunday;01.12.2013;15:30;Hannover;Frankfurt;2;0;13;15;236;346;295
15372;2013;2014;14;Sunday;01.12.2013;17:30;Gladbach;Freiburg;1;0;4;16;142;471;755
15373;2013;2014;15;Friday;06.12.2013;20:30;Nuernberg;Mainz;1;1;17;8;246;332;291
15374;2013;2014;15;Saturday;07.12.2013;15:30;Gladbach;Schalke;2;1;4;5;229;351;304
15375;2013;2014;15;Saturday;07.12.2013;15:30;Stuttgart;Hannover;4;2;12;9;198;361;372
15376;2013;2014;15;Saturday;07.12.2013;15:30;Bremen;Bayern;0;7;13;1;1274;656;122
15377;2013;2014;15;Saturday;07.12.2013;15:30;HSV;Augsburg;0;1;11;10;212;353;336
15378;2013;2014;15;Saturday;07.12.2013;15:30;Frankfurt;Hoffenheim;1;2;15;14;219;360;317
15379;2013;2014;15;Saturday;07.12.2013;18:30;Dortmund;Leverkusen;0;1;3;2;154;434;587
15380;2013;2014;15;Sunday;08.12.2013;15:30;Freiburg;Wolfsburg;0;3;16;6;351;341;211
15381;2013;2014;15;Sunday;08.12.2013;17:30;Braunschweig;Hertha;0;2;18;7;358;340;209
15382;2013;2014;16;Friday;13.12.2013;20:30;Hertha;Bremen;3;2;7;14;162;406;530
15383;2013;2014;16;Saturday;14.12.2013;15:30;Bayern;HSV;3;1;1;13;111;1031;2186
15384;2013;2014;16;Saturday;14.12.2013;15:30;Hannover;Nuernberg;3;3;12;17;195;355;387
15385;2013;2014;16;Saturday;14.12.2013;15:30;Hoffenheim;Dortmund;2;2;11;3;454;410;170
15386;2013;2014;16;Saturday;14.12.2013;15:30;Mainz;Gladbach;0;0;8;4;270;337;260
15387;2013;2014;16;Saturday;14.12.2013;15:30;Augsburg;Braunschweig;4;1;9;18;151;416;690
15388;2013;2014;16;Saturday;14.12.2013;18:30;Wolfsburg;Stuttgart;3;1;5;10;173;381;478
15389;2013;2014;16;Sunday;15.12.2013;15:30;Schalke;Freiburg;2;0;6;16;141;473;737
15390;2013;2014;16;Sunday;15.12.2013;17:30;Leverkusen;Frankfurt;0;1;2;15;152;435;624
15391;2013;2014;17;Friday;20.12.2013;20:30;Frankfurt;Augsburg;1;1;15;8;227;344;307
15392;2013;2014;17;Saturday;21.12.2013;15:30;Dortmund;Hertha;1;2;3;7;129;581;988
15393;2013;2014;17;Saturday;21.12.2013;15:30;Bremen;Leverkusen;1;0;14;2;483;400;169
15394;2013;2014;17;Saturday;21.12.2013;15:30;Freiburg;Hannover;2;1;16;12;254;334;280
15395;2013;2014;17;Saturday;21.12.2013;15:30;HSV;Mainz;2;3;13;9;200;358;368
15396;2013;2014;17;Saturday;21.12.2013;15:30;Braunschweig;Hoffenheim;1;0;18;11;400;367;190
15397;2013;2014;17;Saturday;21.12.2013;18:30;Nuernberg;Schalke;0;0;17;6;304;346;232
15398;2013;2014;17;Sunday;22.12.2013;15:30;Gladbach;Wolfsburg;2;2;4;5;219;342;331
15399;2013;2014;17;Wednesday;29.01.2014;20:00;Stuttgart;Bayern;1;2;10;1;1059;615;126
15400;2013;2014;18;Friday;24.01.2014;20:30;Gladbach;Bayern;0;2;3;1;648;455;148
15401;2013;2014;18;Saturday;25.01.2014;15:30;Dortmund;Augsburg;2;2;4;8;134;524;898
15402;2013;2014;18;Saturday;25.01.2014;15:30;Stuttgart;Mainz;1;2;10;9;215;345;342
15403;2013;2014;18;Saturday;25.01.2014;15:30;Wolfsburg;Hannover;1;3;5;13;157;418;579
15404;2013;2014;18;Saturday;25.01.2014;15:30;Nuernberg;Hoffenheim;4;0;17;12;246;345;282
15405;2013;2014;18;Saturday;25.01.2014;15:30;Freiburg;Leverkusen;3;2;16;2;496;385;170
15406;2013;2014;18;Saturday;25.01.2014;18:30;Frankfurt;Hertha;1;0;15;6;243;337;293
15407;2013;2014;18;Sunday;26.01.2014;15:30;Bremen;Braunschweig;0;0;11;18;184;360;437
15408;2013;2014;18;Sunday;26.01.2014;17:30;HSV;Schalke;0;3;14;7;266;353;255
15409;2013;2014;19;Friday;31.01.2014;20:30;Braunschweig;Dortmund;1;2;18;3;1094;594;126
15410;2013;2014;19;Saturday;01.02.2014;15:30;Schalke;Wolfsburg;2;1;5;6;197;365;372
15411;2013;2014;19;Saturday;01.02.2014;15:30;Leverkusen;Stuttgart;2;1;2;12;149;440;668
15412;2013;2014;19;Saturday;01.02.2014;15:30;Hoffenheim;HSV;3;0;13;16;189;377;391
15413;2013;2014;19;Saturday;01.02.2014;15:30;Mainz;Freiburg;2;0;8;15;180;365;460
15414;2013;2014;19;Saturday;01.02.2014;15:30;Augsburg;Bremen;3;1;9;11;160;408;556
15415;2013;2014;19;Saturday;01.02.2014;18:30;Hannover;Gladbach;3;1;10;4;294;344;238
15416;2013;2014;19;Sunday;02.02.2014;15:30;Hertha;Nuernberg;1;3;7;17;188;352;429
15417;2013;2014;19;Sunday;02.02.2014;17:30;Bayern;Frankfurt;5;0;1;14;112;964;1954
15418;2013;2014;20;Friday;07.02.2014;20:30;Gladbach;Leverkusen;0;1;5;2;269;341;259
15419;2013;2014;20;Saturday;08.02.2014;15:30;Wolfsburg;Mainz;3;0;6;7;182;366;438
15420;2013;2014;20;Saturday;08.02.2014;15:30;Bremen;Dortmund;1;5;12;3;803;529;136
15421;2013;2014;20;Saturday;08.02.2014;15:30;Nuernberg;Bayern;0;2;15;1;1215;647;123
15422;2013;2014;20;Saturday;08.02.2014;15:30;Freiburg;Hoffenheim;1;1;16;11;296;350;235
15423;2013;2014;20;Saturday;08.02.2014;15:30;Frankfurt;Braunschweig;3;0;14;18;163;392;556
15424;2013;2014;20;Saturday;08.02.2014;18:30;HSV;Hertha;0;3;17;8;258;346;269
15425;2013;2014;20;Sunday;09.02.2014;15:30;Stuttgart;Augsburg;1;4;13;9;248;338;285
15426;2013;2014;20;Sunday;09.02.2014;17:30;Schalke;Hannover;2;0;4;10;161;423;515
15427;2013;2014;21;Friday;14.02.2014;20:30;Mainz;Hannover;2;0;9;10;207;349;359
15428;2013;2014;21;Saturday;15.02.2014;15:30;Dortmund;Frankfurt;4;0;3;12;125;632;1096
15429;2013;2014;21;Saturday;15.02.2014;15:30;Bayern;Freiburg;4;0;1;15;108;1122;2817
15430;2013;2014;21;Saturday;15.02.2014;15:30;Bremen;Gladbach;1;1;13;5;362;351;205
15431;2013;2014;21;Saturday;15.02.2014;15:30;Hoffenheim;Stuttgart;4;1;11;14;201;357;368
15432;2013;2014;21;Saturday;15.02.2014;15:30;Braunschweig;HSV;4;2;18;17;276;336;256
15433;2013;2014;21;Saturday;15.02.2014;18:30;Leverkusen;Schalke;1;2;2;4;221;341;329
15434;2013;2014;21;Sunday;16.02.2014;15:30;Augsburg;Nuernberg;0;1;8;16;177;366;478
15435;2013;2014;21;Sunday;16.02.2014;17:30;Hertha;Wolfsburg;1;2;7;6;231;340;310
15436;2013;2014;22;Friday;21.02.2014;20:30;Schalke;Mainz;0;0;4;7;178;367;465
15437;2013;2014;22;Saturday;22.02.2014;15:30;Gladbach;Hoffenheim;2;2;6;10;193;369;385
15438;2013;2014;22;Saturday;22.02.2014;15:30;Stuttgart;Hertha;1;2;15;8;276;333;258
15439;2013;2014;22;Saturday;22.02.2014;15:30;Nuernberg;Braunschweig;2;1;14;18;160;392;586
15440;2013;2014;22;Saturday;22.02.2014;15:30;Freiburg;Augsburg;2;4;16;9;336;335;220
15441;2013;2014;22;Saturday;22.02.2014;15:30;HSV;Dortmund;3;0;17;3;784;526;137
15442;2013;2014;22;Saturday;22.02.2014;18:30;Wolfsburg;Leverkusen;3;1;5;2;228;340;314
15443;2013;2014;22;Sunday;23.02.2014;15:30;Frankfurt;Bremen;0;0;12;13;175;385;457
15444;2013;2014;22;Sunday;23.02.2014;17:30;Hannover;Bayern;0;4;11;1;1088;619;126
15445;2013;2014;23;Friday;28.02.2014;20:30;Hertha;Freiburg;0;0;7;17;160;394;583
15446;2013;2014;23;Saturday;01.03.2014;15:30;Dortmund;Nuernberg;3;0;3;12;125;638;1104
15447;2013;2014;23;Saturday;01.03.2014;15:30;Leverkusen;Mainz;0;1;2;9;175;374;473
15448;2013;2014;23;Saturday;01.03.2014;15:30;Bremen;HSV;1;0;14;16;279;346;248
15449;2013;2014;23;Saturday;01.03.2014;15:30;Augsburg;Hannover;1;1;8;11;175;371;478
15450;2013;2014;23;Saturday;01.03.2014;15:30;Braunschweig;Gladbach;1;1;18;6;414;355;191
15451;2013;2014;23;Saturday;01.03.2014;18:30;Bayern;Schalke;5;1;1;4;117;779;1611
15452;2013;2014;23;Sunday;02.03.2014;15:30;Hoffenheim;Wolfsburg;6;2;10;5;248;356;273
15453;2013;2014;23;Sunday;02.03.2014;17:30;Frankfurt;Stuttgart;2;1;13;15;218;346;331
15454;2013;2014;24;Saturday;08.03.2014;15:30;Schalke;Hoffenheim;4;0;4;10;198;376;359
15455;2013;2014;24;Saturday;08.03.2014;15:30;Gladbach;Augsburg;1;2;7;9;218;341;339
15456;2013;2014;24;Saturday;08.03.2014;15:30;Stuttgart;Braunschweig;2;2;15;18;171;375;501
15457;2013;2014;24;Saturday;08.03.2014;15:30;Hannover;Leverkusen;1;1;11;3;325;347;221
15458;2013;2014;24;Saturday;08.03.2014;15:30;Wolfsburg;Bayern;1;6;5;1;981;589;129
15459;2013;2014;24;Saturday;08.03.2014;15:30;HSV;Frankfurt;1;1;16;12;275;340;255
15460;2013;2014;24;Saturday;08.03.2014;18:30;Nuernberg;Bremen;0;2;14;13;193;364;390
15461;2013;2014;24;Sunday;09.03.2014;15:30;Freiburg;Dortmund;0;1;17;2;741;486;139
15462;2013;2014;24;Sunday;09.03.2014;17:30;Mainz;Hertha;1;1;6;8;226;326;337
15463;2013;2014;25;Friday;14.03.2014;20:30;Augsburg;Schalke;1;2;6;4;235;347;297
15464;2013;2014;25;Saturday;15.03.2014;15:30;Dortmund;Gladbach;1;2;2;8;145;462;684
15465;2013;2014;25;Saturday;15.03.2014;15:30;Bremen;Stuttgart;1;1;11;15;252;345;276
15466;2013;2014;25;Saturday;15.03.2014;15:30;Hoffenheim;Mainz;2;4;10;7;220;356;318
15467;2013;2014;25;Saturday;15.03.2014;15:30;Braunschweig;Wolfsburg;1;1;18;5;368;352;203
15468;2013;2014;25;Saturday;15.03.2014;15:30;Hertha;Hannover;0;3;9;12;199;346;388
15469;2013;2014;25;Saturday;15.03.2014;18:30;Bayern;Leverkusen;2;1;1;3;119;755;1355
15470;2013;2014;25;Sunday;16.03.2014;15:30;HSV;Nuernberg;2;1;16;14;213;342;348
15471;2013;2014;25;Sunday;16.03.2014;17:30;Frankfurt;Freiburg;1;4;13;17;195;345;406
15472;2013;2014;26;Friday;21.03.2014;20:30;Freiburg;Bremen;3;1;16;12;218;348;330
15473;2013;2014;26;Saturday;22.03.2014;15:30;Schalke;Braunschweig;3;1;3;18;143;474;732
15474;2013;2014;26;Saturday;22.03.2014;15:30;Stuttgart;HSV;1;0;17;14;189;377;392
15475;2013;2014;26;Saturday;22.03.2014;15:30;Hannover;Dortmund;0;3;11;2;543;435;157
15476;2013;2014;26;Saturday;22.03.2014;15:30;Wolfsburg;Augsburg;1;1;6;8;229;338;314
15477;2013;2014;26;Saturday;22.03.2014;15:30;Mainz;Bayern;0;2;5;1;1147;612;125
15478;2013;2014;26;Saturday;22.03.2014;18:30;Gladbach;Hertha;3;0;7;9;204;346;369
15479;2013;2014;26;Sunday;23.03.2014;15:30;Nuernberg;Frankfurt;2;5;15;13;249;335;286
15480;2013;2014;26;Sunday;23.03.2014;17:30;Leverkusen;Hoffenheim;2;3;4;10;163;430;495
15481;2013;2014;27;Tuesday;25.03.2014;20:00;Dortmund;Schalke;0;0;2;3;146;482;642
15482;2013;2014;27;Tuesday;25.03.2014;20:00;Bremen;Wolfsburg;1;3;13;6;329;347;219
15483;2013;2014;27;Tuesday;25.03.2014;20:00;Braunschweig;Mainz;3;1;18;7;339;342;217
15484;2013;2014;27;Tuesday;25.03.2014;20:00;Hertha;Bayern;1;3;9;1;1410;669;120
15485;2013;2014;27;Wednesday;26.03.2014;20:00;Nuernberg;Stuttgart;2;0;17;15;326;345;223
15486;2013;2014;27;Wednesday;26.03.2014;20:00;Hoffenheim;Hannover;3;1;10;11;186;386;394
15487;2013;2014;27;Wednesday;26.03.2014;20:00;Augsburg;Leverkusen;1;3;8;4;251;339;280
15488;2013;2014;27;Wednesday;26.03.2014;20:00;HSV;Freiburg;1;1;16;14;201;350;374
15489;2013;2014;27;Wednesday;26.03.2014;20:00;Frankfurt;Gladbach;1;0;12;5;286;345;244
